steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
89102	6854	55883.63697218895	0.06766654344186826	0.0675391715751397	0.007781703198667422	0.07931173294115526	0.0579985461545923	0.037195716	1.9074876	0.00058645185403293	-0.005279678553342819	56133	-4.11549425205493e-07
89206	6862	55940.798364400864	0.06828576425344343	0.06646632104299278	0.005669749477541606	0.07446619252060915	0.0616936176909434	0.035615917	1.9080089	0.0005367084745375905	-0.023948779068887233	56196	-5.657961021920954e-07
89310	6870	55997.4447722435	0.07212319939889708	0.07338374523464644	0.004105478021491532	0.07607674720523327	0.06700851666059138	0.035223022	1.908293	0.00039824149527703414	-0.01021020658314228	56259	2.5221575039591215e-07
89401	6877	56049.842581272125	0.06573815203989163	0.06489450984238627	0.003596530469455877	0.07179900560587343	0.06223409057628243	0.03487164	1.9083717	0.00044069407682400196	0.0034463702514767646	56322	1.5758994309500451e-07
89505	6885	56106.67349600792	0.07031206305839846	0.06861149503006099	0.005323965866859581	0.07927220404937076	0.06593870164957998	0.036012635	1.9085764	0.00044595424216822724	-0.0124928904697299	56385	1.825908202413018e-09
89609	6893	56163.41182422638	0.07128166946390728	0.0686066511830702	0.006626358788570852	0.08198635633383783	0.06487047122640753	0.03643609	1.9086614	0.0004408881468407344	-0.018621570207178594	56448	-2.8907332083605297e-08
89700	6900	56216.34473514557	0.07234828292211584	0.07448307040842392	0.006544078380057021	0.07876808917598167	0.06486478008142339	0.036211677	1.9086885	0.0004312923713587224	-0.012729636915028096	56511	2.3468682072702585e-05
89804	6908	56272.788201093674	0.07170590107591672	0.07019942467879155	0.005065387509280722	0.07876966727006214	0.0670045901001363	0.036118977	1.9088044	0.0004004603072826285	0.0002273038774728775	56574	-3.785890470009434e-07
89908	6916	56329.236401081085	0.06734069531129275	0.067012329524591	0.004707409068989497	0.07181366390251857	0.06064475856555417	0.035774544	1.9090364	0.0004042029948323034	-0.0009660794585943222	56637	-6.648563188882406e-08
90012	6924	56385.99825644493	0.06861783195657216	0.06807420993564081	0.0051713048065208786	0.07662809937200941	0.06276395002617402	0.03470392	1.9095308	0.0004907863939297385	0.021105184070765972	56700	-2.8035409105342524e-08
90103	6931	56438.272416591644	0.06978464774445042	0.06648574092958488	0.005959686104222147	0.07769052324031742	0.06382084293829583	0.033285666	1.9099323	0.0005525250844948459	0.004470256567001343	56763	3.077667856121735e-07
90207	6939	56495.03597903252	0.07268355141515476	0.07181138412426041	0.007972825509409342	0.0825370799599935	0.06223312549837912	0.034134347	1.9102694	0.0004766964795999229	-0.011694069243967533	56826	-1.931933171217537e-07
90311	6947	56552.084116220474	0.06754188043518529	0.06647015644273865	0.003284733294068871	0.07180690747818462	0.06329402848471487	0.034055237	1.9107736	0.0003966341519844718	-0.015893092956393958	56889	-3.4159520856391623e-07
90402	6954	56604.15066027641	0.0680762265120207	0.06541605799580591	0.004055503048650521	0.07394090956216684	0.06488762780677103	0.03312197	1.9110932	0.00041278799646534027	0.00022150445729494095	56952	3.8387119138949544e-07
90506	6962	56660.65515303612	0.06806918290161273	0.0696489844143828	0.005597212697312538	0.07445094201274029	0.062217291594800994	0.03379139	1.9114084	0.00043658176029566677	0.03439777763560414	57015	-1.0836882213816068e-07
90610	6970	56717.22898030281	0.06521137332978696	0.06540781956638746	0.005381753299041246	0.07233298035069582	0.05853054241857536	0.034587774	1.9116763	0.0004910553898662328	0.03542420230805874	57078	1.84337012321123e-08
90701	6977	56769.5001540184	0.07001602669638281	0.06859438464314128	0.008403311738489115	0.08307535540333101	0.061176721571007384	0.035547905	1.9118547	0.0005763732596824412	0.024696575906127692	57141	-1.8174717442143162e-07
90805	6985	56826.03224658966	0.07193498345242037	0.06861895349228893	0.008078349043074688	0.0846737184079199	0.06541689994004095	0.03651317	1.9122813	0.0005422744182578754	0.009941045995801687	57204	-3.8089528642260007e-08
90909	6993	56882.74403524399	0.07147966726936178	0.07178767921644803	0.002811656903038094	0.07447131863416633	0.06859775933705337	0.036766633	1.9123919	0.00048017978901043534	-0.00327666899189353	57267	8.774797466415407e-08
91000	7000	56935.001599788666	0.08092689081432539	0.07984618956368139	0.00480452464538947	0.08901035844213914	0.07662173675697477	0.036603548	1.9122314	0.0004923723613319453	-8.982995525002479e-05	57330	-3.669893466895502e-07
91104	7008	56991.503976106644	0.07084053621741328	0.07127979961821689	0.0025385272678236075	0.07286653279898579	0.06647097311366178	0.038437854	1.9120166	0.00045772951329126955	-0.008866077940911054	57393	0.0
91208	7016	57047.98388123512	0.06903188598422316	0.07018884865519054	0.005334211439601653	0.07446797906087294	0.06010886894048129	0.03907089	1.9119595	0.00048571113409707323	-0.02214014459401369	57456	1.1455018344985746e-07
91312	7024	57104.50740599632	0.06744610133401129	0.06649763510550764	0.005043353140934991	0.07554476083488873	0.06170342063885005	0.039644476	1.911784	0.0005003144015790895	-0.02891100252047181	57519	9.477667228807718e-08
91403	7031	57156.83293533325	0.07149282954640669	0.06965845258395205	0.0075202543005455265	0.08360040675102598	0.0632951385897116	0.040867195	1.9120774	0.00046584181705839	-0.0051536854356527325	57582	-7.182530887828165e-07
91507	7039	57214.09377813339	0.06626741927304289	0.06541238234556457	0.004013676333043958	0.0728774844044701	0.06223518930610699	0.04086425	1.9124777	0.000532281866617268	-0.004495297558605671	57645	-7.017488323768362e-08
91611	7047	57270.832391262054	0.06904258156568834	0.0686064915376871	0.0059605422802490845	0.07501167474956388	0.060657045679606975	0.036151726	1.9132044	0.0007775532665255014	-5.4199099540710446e-05	57708	-2.214716650073001e-07
91702	7054	57323.23639059067	0.06946709921047609	0.07019815905139251	0.005045166776750241	0.07555599980004986	0.0617092026961047	0.03408206	1.9142083	0.0004093727892905008	0.0049938473757356406	57771	-6.918698280955482e-09
91806	7062	57379.87234401703	0.06639025990572711	0.06382091176819699	0.0077686731513680355	0.07554748058367547	0.056430994862939156	0.033344712	1.9154116	0.00043716323008993643	0.0006009224522858858	57834	-5.516721666154467e-07
91910	7070	57436.65137887001	0.07010234178455035	0.06966831584482339	0.003237258036391352	0.07502033854082017	0.06700234884238793	0.033303156	1.9168369	0.00042487451020861044	-0.0041146050021052365	57897	1.4144276860861282e-07
92001	7077	57489.027570962906	0.06839202939515503	0.0669958391521529	0.004268133874654498	0.07552816000090999	0.06435683867905065	0.033728253	1.9182038	0.0004730765477870591	-0.023761339113116266	57960	7.471383012269683e-08
92105	7085	57545.84166574478	0.06935784729789785	0.06540736677125282	0.006567255971541776	0.07820973987258882	0.0632925150622558	0.03308571	1.9199542	0.0004226311296224594	-0.03038895020261407	58023	-2.966529715209276e-07
92209	7093	57602.26437306404	0.06873409782701913	0.0718006194285657	0.009046630084145765	0.07821122418253793	0.056942102127032886	0.032691028	1.9217534	0.00037585183657938613	-0.005634681470692158	58086	1.2901756329952718e-07
92300	7100	57654.462752342224	0.06647920218843494	0.06859527830746537	0.004391939864571075	0.07072645159791424	0.060111664487588805	0.032357704	1.9233303	0.00041899146177456717	-0.001388176903128624	58149	-3.2805669292201856e-08
92404	7108	57710.82997202873	0.06957621219904842	0.0686048210286197	0.008850392791603346	0.08307407730809141	0.058521082813890596	0.032286294	1.9248503	0.000449709324457217	-0.01126027576625347	58212	1.5126325514369654e-07
92508	7116	57767.69574856758	0.07395975995262102	0.07127928658223068	0.006330795803134371	0.08470736689457344	0.06913453278500989	0.032290995	1.926564	0.0004755942009796854	-0.014205661714076995	58275	-1.4330705733200944e-08
92612	7124	57824.33551669121	0.06668597166894899	0.06805472380447408	0.0036308617902797834	0.07126270376821714	0.06224269841677875	0.035774507	1.928419	0.00046241420190199276	-0.015555022191256285	58338	-5.3443290681798317e-08
92703	7131	57876.64613723755	0.0739627033416902	0.07448622421424252	0.008011612585922895	0.08360898336530627	0.06541391351038621	0.03681727	1.9298763	0.0004204987280536443	-0.03574894128367305	58401	-5.97476573771516e-07
92807	7139	57933.38996267319	0.07481375897584942	0.07823322122434474	0.006198510583757102	0.08037902701364856	0.06806763724869166	0.036849473	1.9313604	0.0004041525404318236	-0.034076925106346606	58464	-3.582703489435346e-08
92911	7147	57990.21797609329	0.07212457939862714	0.07232903857895333	0.0023504676442557965	0.07555128249515453	0.06965771660482015	0.0362755	1.9326795	0.0004286944874911569	-0.00884323164820671	58527	6.382866124532427e-08
93002	7154	58042.596022605896	0.07127396856114591	0.07178798547680493	0.004424397508759215	0.07767611755634826	0.06542365572347808	0.03627154	1.9337993	0.000493560443574097	-0.005094287488609552	58590	-3.790659763858173e-08
93106	7162	58099.459881305695	0.07009746606788492	0.06965819158903352	0.0024296570306657607	0.07395160244562275	0.06806982763013086	0.03693653	1.9349865	0.00048022910195868464	-0.006551400236785412	58653	-3.321849855186798e-07
93210	7170	58156.346655368805	0.06531358559357237	0.06648234999541462	0.004351071383002247	0.07073216800925916	0.060117478201603444	0.037565764	1.9362684	0.0004398801179195289	-0.0068764731101691725	58716	-1.4831229577794147e-08
93301	7177	58208.55702137947	0.07137921239922691	0.07127078781333059	0.0043392434909214845	0.07607619629963774	0.06487899381412784	0.03748539	1.937493	0.00043440202105557543	-0.008881753385066986	58779	1.6160493165884304e-08
93405	7185	58265.005474090576	0.069358159669436	0.07125635100672877	0.004716271089705279	0.07286820901841841	0.06117718361139525	0.037224077	1.9388092	0.0004113808185502421	-0.01460116982460022	58842	3.2625681678499774e-07
93509	7193	58321.39946985245	0.07013611599943813	0.07232344974375306	0.010673963621591915	0.08255368498470607	0.05485416699878449	0.037546143	1.9400481	0.0004344262542144861	-0.010238513126969337	58905	-8.701898046581391e-08
93600	7200	58373.57406592369	0.06552483956034008	0.0648883781425056	0.004955079729044932	0.07233247451959993	0.05853352175980244	0.037658997	1.9409755	0.00047677293172455394	-0.01268406793475151	58968	-2.481889938010795e-08
93704	7208	58429.77479505539	0.07245346781223684	0.07285209636588272	0.00572226306693938	0.07876980700941921	0.06541750612400117	0.039546143	1.941456	0.0005458887084387243	-0.0018009636551141739	59031	-1.0224017024107468e-06
93808	7216	58486.88968753815	0.06999701152142002	0.06860594753138308	0.004777970339967382	0.07823751124561135	0.0664660467063489	0.040353563	1.9418719	0.0006330725763109513	-0.00023965932428836822	59094	-2.360831721226475e-07
93912	7224	58543.24187374115	0.06903105677727546	0.07020274929990844	0.0036699450859991887	0.0728552875839717	0.06488260589402123	0.041448466	1.9421777	0.0006340701147564687	0.0014509180560708045	59157	1.8068426110851021e-07
94003	7231	58595.40613031387	0.06774169007611172	0.06805189186466806	0.0004747642922109979	0.06806824022680265	0.06699959561210059	0.04129876	1.9425308	0.00046746076375711707	-0.015952934473752976	59220	-0.0003198932562589185
94107	7239	58652.33218026161	0.0730919910354998	0.07074718290039267	0.004046667768354394	0.07983112557927809	0.0702139478992509	0.041271184	1.9428434	0.000487417104159249	-0.012073633521795272	59283	-6.875428515407123e-08
94211	7247	58709.040031433105	0.06722492976932092	0.06700285028389245	0.005353604406296787	0.07339976341949166	0.061692887658555226	0.04068316	1.9428742	0.0005748933261202182	-0.01765658864751458	59346	-2.461284729360358e-07
94302	7254	58761.26719260216	0.06957756464447008	0.070193574042327	0.007362303726707944	0.07983352277636893	0.06223199642868037	0.040830866	1.9429433	0.00048699956343625675	-0.01636181365698576	59409	-4.955205097356696e-07
94406	7262	58818.4877038002	0.06786118171845151	0.06913384405663159	0.004022718871718047	0.07233185095235399	0.062233805087089956	0.04070241	1.942762	0.0004505041037919	-0.006985766608268023	59472	-6.150447728892061e-08
94510	7270	58875.11113476753	0.06934490945185681	0.06860083966379245	0.0031640852254126274	0.07445552053112652	0.06593213132866575	0.04014665	1.9422978	0.00043918538605794313	-0.020706613399088383	59535	5.529770319423477e-08
94601	7277	58927.383987903595	0.06467597496916758	0.0648772381638602	0.004357106406766631	0.0712649324616453	0.059576038305662195	0.039059043	1.9418503	0.00039584535799804145	0.0025970618799328804	59598	9.377116394482243e-08
94705	7285	58984.03834319115	0.06881791086259086	0.06966327606000207	0.004675684515764513	0.07286778988660504	0.061699966562656625	0.037330426	1.941553	0.00039796715587726795	0.009937458601780236	59661	-1.49189266496208e-07
94809	7293	59040.44735765457	0.07021267692658828	0.07127069456139086	0.007081367993187807	0.07821256368627563	0.06169757609771602	0.03645774	1.9411217	0.00039634784538066013	-0.008797526229172944	59724	-1.4542286908003632e-07
94900	7300	59092.69298529625	0.06882282560838164	0.06912946572257189	0.004852308591834324	0.07393838251579535	0.06117544292631766	0.03550875	1.9407947	0.00038279974804027005	-0.014628601744771003	59787	-3.7712765577069263e-07
95004	7308	59149.8131172657	0.07085419779787239	0.0723333819962348	0.0069282767941449015	0.07662264159687329	0.059053765330569996	0.035340652	1.9403932	0.0004120564436016139	-0.01648843377828598	59850	-6.775634631139837e-07
95108	7316	59206.49381542206	0.06509979371909108	0.06542304318646604	0.0024844999434595963	0.06861562613920537	0.06223554577138811	0.035925295	1.9401147	0.0005026407935656607	-0.008593297861516476	59913	7.131435819651699e-08
95212	7324	59263.20264697075	0.06947887128780113	0.07341313613994581	0.008616401889942941	0.07769901788287548	0.05695019077438176	0.03626565	1.9396675	0.000499684275710024	0.010621375050395726	59976	-5.547027570607099e-08
95303	7331	59315.865013599396	0.07063881354316257	0.07233771882096098	0.005187586625742957	0.07608907452240393	0.06488398696426834	0.036385443	1.9392142	0.00046919639135012403	-0.006977395974099636	60039	7.675303845822157e-07
95407	7339	59372.38435482979	0.06672134090912706	0.06434381478551068	0.009591666055528431	0.08308287989953905	0.059585176958711294	0.036028747	1.9388313	0.0004088093577593099	-0.013607268091291189	60102	-5.806866176794045e-07
95511	7347	59428.94052362442	0.06818673291286985	0.06594166579770479	0.005633863827493935	0.07501085107039264	0.06328120854364047	0.036486126	1.9386098	0.0004285610454098787	-0.008806339502334594	60165	1.3930175157828018e-07
95602	7354	59481.93300294876	0.06744685830030529	0.06861305655077735	0.0060779244442412984	0.07447837668546783	0.058527100351427844	0.038211294	1.9386053	0.0004971204628236592	-0.008617188408970832	60228	9.127637434769298e-08
95706	7362	59538.746049404144	0.06831881159891763	0.06223435772652251	0.01035695996156015	0.07980742761472216	0.058541571902949036	0.038410053	1.9386904	0.0004978117388964165	0.023278651162981986	60291	6.229622906417376e-08
95810	7370	59595.22050499916	0.06945635718856538	0.06967239350391555	0.004645835652320539	0.07552865980332324	0.06329144620001749	0.03868229	1.9388694	0.00044932607328519226	0.024639192521572113	60354	2.1093869650989916e-08
95901	7377	59647.430186510086	0.06818391460115457	0.06967157360680186	0.004861968128492158	0.07392833242142545	0.0617025805768759	0.039198022	1.9390332	0.0005360482554533518	-0.0017577461153268814	60417	-8.610565767064315e-07
